date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,population,population_density,aged_65_older,aged_70_older,median_age
2020-11-30,9462809.0,31118.0,137621.0,482.0,6791.121,22.332,98.766,0.346,876173.0,140379976.0,100.746,0.629,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-01,9499413.0,36604.0,138122.0,501.0,6817.39,26.269,99.125,0.36,969322.0,141349298.0,101.441,0.696,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-02,9534964.0,35551.0,138648.0,526.0,6842.904,25.514,99.503,0.377,1096651.0,142445949.0,102.228,0.787,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-03,9571559.0,36595.0,139188.0,540.0,6869.167,26.263,99.89,0.388,1111698.0,143557647.0,103.026,0.798,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-04,9608211.0,36652.0,139700.0,512.0,6895.471,26.304,100.258,0.367,1170102.0,144727749.0,103.866,0.84,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-05,9644222.0,36011.0,140182.0,482.0,6921.314,25.844,100.604,0.346,1157763.0,145885512.0,104.697,0.831,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-06,9677203.0,32981.0,140573.0,391.0,6944.984,23.669,100.884,0.281,1101063.0,146986575.0,105.487,0.79,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-07,9703770.0,26567.0,140958.0,385.0,6964.05,19.066,101.161,0.276,801081.0,147787656.0,106.062,0.575,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-08,9735850.0,32080.0,141360.0,402.0,6987.073,23.023,101.449,0.289,1026399.0,148814055.0,106.799,0.737,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-09,9767371.0,31521.0,141772.0,412.0,7009.694,22.621,101.745,0.296,1022712.0,149836767.0,107.533,0.734,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-10,9796744.0,29373.0,142185.0,413.0,7030.774,21.08,102.041,0.296,922959.0,150759726.0,108.195,0.662,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-11,9826775.0,30031.0,142628.0,443.0,7052.326,21.552,102.359,0.318,,,,,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-12,9857029.0,30254.0,143019.0,391.0,7074.038,21.712,102.64,0.281,,152697399.0,109.585,,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-13,9884100.0,27071.0,143355.0,336.0,7093.466,19.428,102.881,0.241,1014434.0,153711833.0,110.314,0.728,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-14,9906165.0,22065.0,143709.0,354.0,7109.302,15.835,103.135,0.254,855157.0,154566990.0,110.927,0.614,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-15,9932547.0,26382.0,144096.0,387.0,7128.235,18.933,103.413,0.278,993665.0,155560655.0,111.64,0.713,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-16,9956557.0,24010.0,144451.0,355.0,7145.466,17.231,103.667,0.255,1085625.0,156646280.0,112.419,0.779,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-17,9979447.0,22890.0,144789.0,338.0,7161.893,16.427,103.91,0.243,1158960.0,157805240.0,113.251,0.832,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-18,10004599.0,25152.0,145136.0,347.0,7179.944,18.051,104.159,0.249,1113406.0,158918646.0,114.05,0.799,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-19,10031223.0,26624.0,145477.0,341.0,7199.051,19.107,104.404,0.245,1171868.0,160090514.0,114.891,0.841,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-20,10055560.0,24337.0,145810.0,333.0,7216.517,17.466,104.643,0.239,1107681.0,161198195.0,115.686,0.795,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-21,10075116.0,19556.0,146111.0,301.0,7230.552,14.035,104.859,0.216,900134.0,162098329.0,116.332,0.646,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-22,10099066.0,23950.0,146444.0,333.0,7247.74,17.188,105.098,0.239,1072228.0,163170557.0,117.102,0.769,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-23,10123778.0,24712.0,146756.0,312.0,7265.475,17.735,105.322,0.224,1098164.0,164268721.0,117.89,0.788,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-24,10146845.0,23067.0,147092.0,336.0,7282.029,16.554,105.563,0.241,1039645.0,165308366.0,118.636,0.746,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-25,10169118.0,22273.0,147343.0,251.0,7298.014,15.985,105.743,0.18,997396.0,166305762.0,119.352,0.716,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-26,10187850.0,18732.0,147622.0,279.0,7311.457,13.443,105.943,0.2,853527.0,167159289.0,119.964,0.613,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-27,10207871.0,20021.0,147901.0,279.0,7325.825,14.368,106.143,0.2,943368.0,168102657.0,120.641,0.677,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-28,10224303.0,16432.0,148153.0,252.0,7337.618,11.793,106.324,0.181,715397.0,168818054.0,121.155,0.513,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-29,10244852.0,20549.0,148439.0,286.0,7352.365,14.747,106.529,0.205,983695.0,169801749.0,121.861,0.706,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-30,10266674.0,21822.0,148738.0,299.0,7368.026,15.661,106.744,0.215,1120281.0,170922030.0,122.665,0.804,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-12-31,10286709.0,20035.0,148994.0,256.0,7382.404,14.378,106.928,0.184,1127244.0,172049274.0,123.474,0.809,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-01,10305788.0,19079.0,149218.0,224.0,7396.097,13.692,107.088,0.161,1062420.0,173111694.0,124.236,0.762,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-02,10323965.0,18177.0,149435.0,217.0,7409.142,13.045,107.244,0.156,829964.0,173941658.0,124.832,0.596,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-03,10340469.0,16504.0,149649.0,214.0,7420.986,11.844,107.398,0.154,958125.0,174899783.0,125.519,0.688,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-04,10356844.0,16375.0,149850.0,201.0,7432.738,11.752,107.542,0.144,735978.0,175635761.0,126.048,0.528,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-05,10374932.0,18088.0,150114.0,264.0,7445.719,12.981,107.731,0.189,896236.0,176531997.0,126.691,0.643,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-06,10395278.0,20346.0,150336.0,222.0,7460.321,14.602,107.891,0.159,931408.0,177463405.0,127.359,0.668,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-07,10413417.0,18139.0,150570.0,234.0,7473.338,13.018,108.059,0.168,937590.0,178400995.0,128.032,0.673,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-08,10413417.0,0.0,150570.0,0.0,7473.338,0.0,108.059,0.0,935369.0,179336364.0,128.703,0.671,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-09,10450284.0,36867.0,150999.0,429.0,7499.796,26.458,108.367,0.308,916951.0,180253315.0,129.361,0.658,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-10,10466595.0,16311.0,151160.0,161.0,7511.502,11.706,108.482,0.116,843307.0,181096622.0,129.967,0.605,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-11,10479179.0,12584.0,151327.0,167.0,7520.533,9.031,108.602,0.12,659209.0,181755831.0,130.44,0.473,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-12,10495147.0,15968.0,151529.0,202.0,7531.993,11.46,108.747,0.145,897056.0,182652887.0,131.083,0.644,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-13,10512093.0,16946.0,151727.0,198.0,7544.154,12.162,108.889,0.142,836227.0,183489114.0,131.684,0.6,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-14,10527683.0,15590.0,151918.0,191.0,7555.343,11.188,109.026,0.137,743191.0,184232305.0,132.217,0.533,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-15,10542841.0,15158.0,152093.0,175.0,7566.221,10.878,109.152,0.126,730096.0,184962401.0,132.741,0.524,0.0,0.0,,,,0.0,0.0,,,,1393409033.0,450.419,5.989,3.414,28.2
2021-01-16,10557985.0,15144.0,152274.0,181.0,7577.09,10.868,109.282,0.13,803090.0,185765491.0,133.317,0.576,191181.0,191181.0,,,191181.0,0.01,0.01,,,137.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-17,10571773.0,13788.0,152419.0,145.0,7586.985,9.895,109.386,0.104,779377.0,186544868.0,133.877,0.559,224301.0,224301.0,,,33120.0,0.02,0.02,,,80.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-18,10581823.0,10050.0,152556.0,137.0,7594.197,7.213,109.484,0.098,548168.0,187093036.0,134.27,0.393,454049.0,454049.0,,,229748.0,0.03,0.03,,,109.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-19,10595639.0,13816.0,152718.0,162.0,7604.112,9.915,109.6,0.116,709791.0,187802827.0,134.779,0.509,674835.0,674835.0,,,220786.0,0.05,0.05,,,121.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-20,10610883.0,15244.0,152869.0,151.0,7615.053,10.94,109.709,0.108,764120.0,188566947.0,135.328,0.548,806484.0,806484.0,,,131649.0,0.06,0.06,,,116.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-21,10625428.0,14545.0,153032.0,163.0,7625.491,10.438,109.826,0.117,780835.0,189347782.0,135.888,0.56,1043534.0,1043534.0,,,237050.0,0.07,0.07,,,125.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-22,10639684.0,14256.0,153184.0,152.0,7635.722,10.231,109.935,0.109,800242.0,190148024.0,136.462,0.574,1390592.0,1390592.0,,,347058.0,0.1,0.1,,,143.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-23,10654533.0,14849.0,153339.0,155.0,7646.379,10.657,110.046,0.111,837095.0,190985119.0,137.063,0.601,1582201.0,1582201.0,,,191609.0,0.11,0.11,,,143.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-24,10667736.0,13203.0,153470.0,131.0,7655.854,9.475,110.14,0.094,781752.0,191766871.0,137.624,0.561,1615504.0,1615504.0,,,33303.0,0.12,0.12,,,143.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-25,10676838.0,9102.0,153587.0,117.0,7662.386,6.532,110.224,0.084,570246.0,192337117.0,138.033,0.409,2023809.0,2023809.0,,,408305.0,0.15,0.15,,,161.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-26,10689527.0,12689.0,153724.0,137.0,7671.493,9.106,110.322,0.098,725577.0,193062694.0,138.554,0.521,2029480.0,2029480.0,,,5671.0,0.15,0.15,,,139.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-27,10701193.0,11666.0,153847.0,123.0,7679.865,8.372,110.411,0.088,550426.0,193613120.0,138.949,0.395,2355979.0,2355979.0,,,326499.0,0.17,0.17,,,159.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-28,10720048.0,18855.0,154010.0,163.0,7693.396,13.532,110.527,0.117,725653.0,194338773.0,139.47,0.521,2928053.0,2928053.0,,,572074.0,0.21,0.21,,,193.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-29,10733130.0,13082.0,154147.0,137.0,7702.785,9.388,110.626,0.098,742306.0,195081079.0,140.003,0.533,3500027.0,3500027.0,,,571974.0,0.25,0.25,,,216.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-30,10746174.0,13044.0,154274.0,127.0,7712.146,9.361,110.717,0.091,756329.0,195837408.0,140.546,0.543,3744334.0,3744334.0,,,244307.0,0.27,0.27,,,222.0,1393409033.0,450.419,5.989,3.414,28.2
2021-01-31,10757610.0,11436.0,154392.0,118.0,7720.353,8.207,110.802,0.085,750964.0,196588372.0,141.084,0.539,3758843.0,3758843.0,,,14509.0,0.27,0.27,,,220.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-01,10766245.0,8635.0,154486.0,94.0,7726.55,6.197,110.869,0.067,504263.0,197092635.0,141.446,0.362,3950156.0,3950156.0,,,191313.0,0.28,0.28,,,197.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-02,10777284.0,11039.0,154596.0,110.0,7734.473,7.922,110.948,0.079,659422.0,197752057.0,141.92,0.473,4138918.0,4138918.0,,,188762.0,0.3,0.3,,,216.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-03,10790183.0,12899.0,154703.0,107.0,7743.73,9.257,111.025,0.077,721121.0,198473178.0,142.437,0.518,4449552.0,4449552.0,,,310634.0,0.32,0.32,,,215.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-04,10802591.0,12408.0,154823.0,120.0,7752.635,8.905,111.111,0.086,742841.0,199216019.0,142.97,0.533,4959445.0,4959445.0,,,509893.0,0.36,0.36,,,208.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-05,10814304.0,11713.0,154918.0,95.0,7761.041,8.406,111.179,0.068,715776.0,199931795.0,143.484,0.514,5416849.0,5416849.0,,,457404.0,0.39,0.39,,,197.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-06,10826363.0,12059.0,154996.0,78.0,7769.695,8.654,111.235,0.056,740794.0,200672589.0,144.016,0.532,5775322.0,5775322.0,,,358473.0,0.41,0.41,,,208.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-07,10838194.0,11831.0,155080.0,84.0,7778.186,8.491,111.295,0.06,695789.0,201368378.0,144.515,0.499,5812362.0,5812362.0,,,37040.0,0.42,0.42,,,211.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-08,10847304.0,9110.0,155158.0,78.0,7784.723,6.538,111.351,0.056,532236.0,201900614.0,144.897,0.382,6259008.0,6259008.0,,,446646.0,0.45,0.45,,,237.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-09,10858371.0,11067.0,155252.0,94.0,7792.666,7.942,111.419,0.067,687138.0,202587752.0,145.39,0.493,6611561.0,6611561.0,,,352553.0,0.47,0.47,,,254.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-10,10871294.0,12923.0,155360.0,108.0,7801.94,9.274,111.496,0.078,736903.0,203324655.0,145.919,0.529,7017114.0,7017114.0,,,405553.0,0.5,0.5,,,263.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-11,10880603.0,9309.0,155447.0,87.0,7808.621,6.681,111.559,0.062,699185.0,204023840.0,146.421,0.502,7505010.0,7505010.0,,,487896.0,0.54,0.54,,,261.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-12,10892746.0,12143.0,155550.0,103.0,7817.336,8.715,111.633,0.074,765944.0,204789784.0,146.97,0.55,7967647.0,7967647.0,,,462637.0,0.57,0.57,,,262.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-13,10904940.0,12194.0,155642.0,92.0,7826.087,8.751,111.699,0.066,743614.0,205533398.0,147.504,0.534,8052454.0,8044786.0,7668.0,,84807.0,0.58,0.58,0.0,,233.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-14,10916589.0,11649.0,155732.0,90.0,7834.447,8.36,111.763,0.065,697114.0,206230512.0,148.004,0.5,,,,,,,,,,253.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-15,10925710.0,9121.0,155813.0,81.0,7840.993,6.546,111.821,0.058,486122.0,206716634.0,148.353,0.349,8516771.0,8418653.0,98118.0,,,0.61,0.6,0.01,,231.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-16,10937320.0,11610.0,155913.0,100.0,7849.325,8.332,111.893,0.072,615664.0,207332298.0,148.795,0.442,8857341.0,8641002.0,216339.0,,340570.0,0.64,0.62,0.02,,230.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-17,10950201.0,12881.0,156014.0,101.0,7858.569,9.244,111.966,0.072,644931.0,207977229.0,149.258,0.463,9186757.0,8844641.0,342116.0,,329416.0,0.66,0.63,0.02,,222.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-18,10963394.0,13193.0,156111.0,97.0,7868.037,9.468,112.035,0.07,726562.0,208703791.0,149.779,0.521,9846523.0,9381591.0,464932.0,,659766.0,0.71,0.67,0.03,,240.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-19,10977387.0,13993.0,156212.0,101.0,7878.079,10.042,112.108,0.072,771071.0,209474862.0,150.333,0.553,10449942.0,9693000.0,756942.0,,603419.0,0.75,0.7,0.05,,254.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-20,10991651.0,14264.0,156302.0,90.0,7888.316,10.237,112.172,0.065,786618.0,210261480.0,150.897,0.565,10838323.0,9964383.0,873940.0,,388381.0,0.78,0.72,0.06,,286.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-21,11005850.0,14199.0,156385.0,83.0,7898.506,10.19,112.232,0.06,670050.0,210931530.0,151.378,0.481,11085173.0,10124531.0,960642.0,,246850.0,0.8,0.73,0.07,,287.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-22,11016434.0,10584.0,156463.0,78.0,7906.102,7.596,112.288,0.056,620216.0,211551746.0,151.823,0.445,11424094.0,10308552.0,1115542.0,,338921.0,0.82,0.74,0.08,,298.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-23,11030176.0,13742.0,156567.0,104.0,7915.964,9.862,112.363,0.075,678685.0,212230431.0,152.31,0.487,11907392.0,10585757.0,1321635.0,,483298.0,0.85,0.76,0.09,,313.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-24,11046914.0,16738.0,156705.0,138.0,7927.976,12.012,112.462,0.099,805844.0,213036275.0,152.889,0.578,12366633.0,10884879.0,1481754.0,,459241.0,0.89,0.78,0.11,,326.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-25,11063491.0,16577.0,156825.0,120.0,7939.873,11.897,112.548,0.086,793383.0,213829658.0,153.458,0.569,13067047.0,11206188.0,1860859.0,,700414.0,0.94,0.8,0.13,,330.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-26,11079979.0,16488.0,156938.0,113.0,7951.706,11.833,112.629,0.081,831807.0,214661465.0,154.055,0.597,13756940.0,11552857.0,2204083.0,,689893.0,0.99,0.83,0.16,,339.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-27,11096731.0,16752.0,157051.0,113.0,7963.728,12.022,112.71,0.081,773918.0,215435383.0,154.61,0.555,14242547.0,11788669.0,2453878.0,,485607.0,1.02,0.85,0.18,,349.0,1393409033.0,450.419,5.989,3.414,28.2
2021-02-28,11112241.0,15510.0,157157.0,106.0,7974.859,11.131,112.786,0.076,795723.0,216231106.0,155.181,0.571,14301266.0,11845075.0,2456191.0,,58719.0,1.03,0.85,0.18,,330.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-01,11124527.0,12286.0,157248.0,91.0,7983.677,8.817,112.851,0.065,627668.0,216858774.0,155.632,0.45,14854136.0,12256337.0,2597799.0,,552870.0,1.07,0.88,0.19,,352.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-02,11139516.0,14989.0,157346.0,98.0,7994.434,10.757,112.922,0.07,759283.0,217618057.0,156.177,0.545,15620749.0,12906771.0,2713978.0,,766613.0,1.12,0.93,0.19,,381.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-03,11156923.0,17407.0,157435.0,89.0,8006.926,12.492,112.985,0.064,785220.0,218403277.0,156.74,0.564,16616048.0,13739121.0,2876927.0,,995299.0,1.19,0.99,0.21,,436.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-04,11173761.0,16838.0,157548.0,113.0,8019.01,12.084,113.067,0.081,775631.0,219178908.0,157.297,0.557,18005503.0,14796835.0,3208668.0,,1389455.0,1.29,1.06,0.23,,506.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-05,11192045.0,18284.0,157656.0,108.0,8032.132,13.122,113.144,0.078,761834.0,219940742.0,157.844,0.547,19497704.0,15996683.0,3501021.0,,1492201.0,1.4,1.15,0.25,,589.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-06,11210799.0,18754.0,157756.0,100.0,8045.591,13.459,113.216,0.072,751935.0,220692677.0,158.383,0.54,20922344.0,17168303.0,3754041.0,,1424640.0,1.5,1.23,0.27,,685.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-07,11229398.0,18599.0,157853.0,97.0,8058.939,13.348,113.285,0.07,737830.0,221430507.0,158.913,0.53,20989010.0,17227903.0,3761107.0,,66666.0,1.51,1.24,0.27,,686.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-08,11244786.0,15388.0,157930.0,77.0,8069.982,11.043,113.341,0.055,,,,,23008733.0,18943283.0,4065450.0,,2019723.0,1.65,1.36,0.29,,836.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-09,11262707.0,17921.0,158063.0,133.0,8082.843,12.861,113.436,0.095,,222716796.0,159.836,,24367906.0,20004227.0,4363679.0,,1359173.0,1.75,1.44,0.31,,897.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-10,11285561.0,22854.0,158189.0,126.0,8099.245,16.402,113.527,0.09,763081.0,223479877.0,160.384,0.548,25685011.0,21034481.0,4650530.0,,1317105.0,1.84,1.51,0.33,,930.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-11,11308846.0,23285.0,158306.0,117.0,8115.956,16.711,113.611,0.084,778416.0,224258293.0,160.942,0.559,26164920.0,21435841.0,4729079.0,,479909.0,1.88,1.54,0.34,,837.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-12,11333728.0,24882.0,158446.0,140.0,8133.813,17.857,113.711,0.1,740345.0,224998638.0,161.474,0.531,28218457.0,23075504.0,5142953.0,,2053537.0,2.03,1.66,0.37,,894.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-13,11359048.0,25320.0,158607.0,161.0,8151.984,18.171,113.827,0.116,840635.0,225839273.0,162.077,0.603,29738409.0,24307635.0,5430774.0,,1519952.0,2.13,1.74,0.39,,904.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-14,11385339.0,26291.0,158725.0,118.0,8170.852,18.868,113.911,0.085,864368.0,226703641.0,162.697,0.62,29908038.0,24452385.0,5455653.0,,169629.0,2.15,1.75,0.39,,914.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-15,11409831.0,24492.0,158856.0,131.0,8188.429,17.577,114.005,0.094,703772.0,227407413.0,163.202,0.505,32947432.0,27079484.0,5867948.0,,3039394.0,2.36,1.94,0.42,,1019.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-16,11438734.0,28903.0,159044.0,188.0,8209.172,20.743,114.14,0.135,873350.0,228280763.0,163.829,0.627,35064536.0,28862037.0,6202499.0,,2117104.0,2.52,2.07,0.45,,1097.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-17,11474605.0,35871.0,159216.0,172.0,8234.915,25.743,114.264,0.123,969021.0,229249784.0,164.524,0.695,37143255.0,30600787.0,6542468.0,,2078719.0,2.67,2.2,0.47,,1175.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-18,11514331.0,39726.0,159370.0,154.0,8263.425,28.51,114.374,0.111,1063379.0,230313163.0,165.288,0.763,39339817.0,32426230.0,6913587.0,,2196562.0,2.82,2.33,0.5,,1351.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-19,11555284.0,40953.0,159558.0,188.0,8292.815,29.391,114.509,0.135,1057383.0,231370546.0,166.046,0.759,42063392.0,34842030.0,7221362.0,,2723575.0,3.02,2.5,0.52,,1419.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-20,11599130.0,43846.0,159755.0,197.0,8324.282,31.467,114.65,0.141,1060971.0,232431517.0,166.808,0.761,44603841.0,37125187.0,7478654.0,,2540449.0,3.2,2.66,0.54,,1524.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-21,11646081.0,46951.0,159967.0,212.0,8357.977,33.695,114.803,0.152,,,,,45065998.0,37574302.0,7491696.0,,462157.0,3.23,2.7,0.54,,1554.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-22,11686796.0,40715.0,160166.0,199.0,8387.197,29.22,114.945,0.143,,234445774.0,168.253,,48494594.0,40631153.0,7863441.0,,3428596.0,3.48,2.92,0.56,,1594.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-23,11734058.0,47262.0,160441.0,275.0,8421.115,33.918,115.143,0.197,967459.0,235413233.0,168.948,0.694,50841286.0,42731952.0,8109334.0,,2346692.0,3.65,3.07,0.58,,1617.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-24,11787534.0,53476.0,160692.0,251.0,8459.493,38.378,115.323,0.18,1025628.0,236438861.0,169.684,0.736,53145709.0,44846538.0,8299171.0,,2304423.0,3.81,3.22,0.6,,1641.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-25,11846652.0,59118.0,160949.0,257.0,8501.92,42.427,115.507,0.184,1065021.0,237503882.0,170.448,0.764,55504440.0,47001472.0,8502968.0,,2358731.0,3.98,3.37,0.61,,1657.0,1393409033.0,450.419,5.989,3.414,28.2
2021-03-26,11908910.0,62258.0,161240.0,291.0,8546.6,44.68,115.716,0.209,1100756.0,238604638.0,171.238,0.79,58109773.0,49426618.0,8683155.0,,2605333.0,4.17,3.55,0.62,,1645.0,1393409033.0,450.419,5.989,3.414,28.2
